z,ra,dec,r,grModelColor
0.4501919,222.5553296,1.40045573,19.25958,1.70696068
0.4750514,222.734988,1.36045118,20.189,1.48751831
0.4952036,18.6363068,-5.3113201,19.86864,1.66797829
0.4826599,223.8701068,1.38031842,20.80908,1.26620102
0.4291636,228.8264435,1.25427047,20.1633,1.60035324
0.4746605,213.6748691,2.18600331,19.56513,1.65057755
0.4161686,215.4664575,2.1532602,20.69583,1.60298157
0.4036666,344.1597731,25.61348791,20.69304,1.27336693
0.4495502,326.8362747,22.27807397,19.8143,1.94864082
0.4947392,332.5205978,23.81311858,21.73397,1.34522629
0.4290458,333.5191172,24.07317667,20.43093,1.34242821
0.401522,343.8132733,26.07603935,19.27025,1.80061531
0.4613885,327.5125512,22.89863055,19.98903,1.63144493
0.4485578,354.4871918,26.1844495,19.64892,2.1096859
0.4725741,355.5577501,26.16168087,19.85929,1.83995247
0.4699569,356.7446174,26.20877549,19.44959,1.80508995
0.4491117,327.1846651,21.76051576,20.37808,1.42770004
0.4756261,327.8156394,21.95967722,20.3315,1.52788925
0.4254976,329.5492354,22.50448799,20.1566,1.82280922
0.4810296,332.2014302,23.12695235,19.72382,1.44847679
0.4111293,338.0331605,24.29962786,19.62819,1.968153
0.4840125,350.3245217,27.09294859,20.31281,1.93446541
0.4424698,358.9814581,27.74729192,20.31091,1.68548965
0.4721017,330.6918642,24.08339427,20.23616,1.71454239
0.4290035,341.2326507,26.12519894,19.92297,1.83841133
0.4271788,347.1478389,27.01148269,20.74576,2.04826927
0.4798803,328.0448122,23.81892146,19.98021,1.85017586
0.485098,1.67606517,31.23060045,20.24332,1.58030319
0.4034413,17.24023717,31.21948918,19.69476,2.01501083
0.4183143,17.92126811,31.15870096,18.95977,1.88067627
0.4658442,352.0046575,31.58931025,20.51386,1.93655396
0.4716879,352.4809142,31.66672375,20.71735,1.8360672
0.4444362,355.2466665,31.79109161,19.55092,2.0078125
0.4754174,2.23772107,32.1993483,19.66209,1.64019585
0.4422411,15.20679047,31.71019038,19.78019,1.47602463
0.4813856,17.12041327,31.89883173,20.47158,1.83008194
0.4822165,17.9459373,31.78302962,21.50753,2.4134922
0.4956862,21.76862821,31.1784843,20.77478,1.65857697
0.4643794,23.04778049,31.1074761,20.69669,1.71630478
0.4237549,23.91943706,31.03221217,19.12146,1.73905563
0.4924186,344.6095776,29.1955375,20.5214,1.36424828
0.4417736,31.24302604,29.58104038,20.34835,1.30780602
0.4404432,32.28719693,29.50498074,20.37708,1.66952896
0.4423913,32.45200336,29.46874509,20.35675,1.68202209
0.485224,17.70426744,32.2004977,19.95964,1.90080452
0.4253083,334.3978708,27.93993381,20.26642,1.61812973
0.4710265,341.2116431,29.5193597,19.96195,1.78857422
0.4340899,348.9758967,30.68706523,19.8083,1.8379364
0.4467367,349.3229168,30.86613547,20.16132,1.73048019
0.489592,327.8339806,26.63927365,19.82814,1.75972176
0.4718074,15.58066847,28.34359708,19.98387,1.79480362
0.496555,329.5472518,24.41782683,19.75109,1.3107872
0.4357713,340.596229,26.95991672,19.84564,1.65086365
0.4214178,342.6200655,27.33086193,20.49846,1.78445816
0.4005208,344.1169675,27.57691524,20.02531,1.78053856
0.4925362,25.45046325,28.46643357,20.1083,1.68754196
0.4246133,336.2834969,27.39295922,19.9289,1.88880539
0.4932125,353.4153727,30.35832997,20.42712,2.06305122
0.4858942,173.3490761,1.38163237,20.34542,1.57870865
0.4649939,357.0887444,-7.94020861,19.85471,1.67520523
0.4856565,173.4901165,1.38364968,20.79479,1.8494091
0.424696,355.3451736,-1.53380017,19.48026,1.91076088
0.4952794,356.5116793,-1.48389281,20.28855,1.43423271
0.4613974,35.85855178,1.25891446,20.08238,1.89849472
0.419822,180.8530333,1.38358691,18.95997,1.7420845
0.4990087,184.5572092,1.44202224,20.60741,1.08838463
0.4667605,196.1288628,1.34737635,19.88914,1.68293953
0.4554909,186.0870509,2.23118739,20.6603,1.53378296
0.4522559,186.1101253,2.10548183,19.08353,1.86113548
0.4125379,194.198372,2.25287742,19.99407,1.48226166
0.4843529,203.8595324,2.10623547,20.00777,1.77044868
0.4534676,212.9752739,1.91149384,20.30297,1.71972847
0.4160655,130.7368979,1.55948215,18.96219,1.93677521
0.4751725,170.0155839,2.54029438,20.17764,1.49279022
0.4763108,182.1992566,2.68119604,20.03022,1.77122307
0.4774458,147.806643,-1.10990391,19.3474,1.71084976
0.4937997,154.1911052,-1.05139536,19.77415,1.48256683
0.4919638,154.6132026,-1.13679973,20.63047,1.59019089
0.4665148,153.7501847,-0.72742903,20.25324,1.85885429
0.4659169,153.6937073,0.20580673,20.89399,1.5697937
0.4596816,154.8997932,0.1465555,20.12214,1.60102844
0.4876527,146.5417554,0.57515303,24.50061,-1.10050201
0.4938143,29.80519375,-8.97651035,20.52611,1.49097252
0.443204,39.1667322,-8.25255984,18.49043,2.24012184
0.421744,47.11165988,-7.33653935,18.90813,1.75767517
0.4834709,115.5535443,30.57255154,19.88496,1.60630226
0.4479972,145.6333733,52.57868979,19.97886,1.61474037
0.4741204,119.9028101,35.8382467,19.37346,1.59361076
0.4761285,122.7981951,38.87422685,20.18866,1.73362923
0.4651519,144.1067792,52.44360662,19.86893,1.62550163
0.4799957,119.4497842,36.24506692,20.50877,1.73033142
0.4353967,120.2134171,36.88451059,20.64471,2.16898727
0.4799732,124.8314905,41.20105519,20.14992,1.66496849
0.4335777,139.1088021,-1.41658782,19.3485,1.89958382
0.469673,150.4652235,-1.33371253,20.45161,1.33262634
0.4202632,162.2726898,62.63064592,19.04419,1.77413368
0.464559,242.6574841,53.78763616,19.97225,1.76993179
0.4586753,203.0335086,61.46686444,20.34094,1.82228851
0.4175524,208.2807147,60.50439066,19.30259,1.7941246
0.4994193,209.2228085,60.42217195,20.55862,1.88844109
0.4494108,223.9515556,1.60338017,20.02169,1.66379166
0.4569882,225.5724663,1.62135227,20.46048,1.59268188
0.4068761,236.3626525,1.25214804,18.98497,1.80789948
0.4799117,231.0408101,1.75726814,20.68161,1.59855461
0.4440881,254.5642907,32.37806236,20.15035,1.74749184
0.4379795,257.0450071,29.13365944,20.34606,1.8022213
0.4365842,251.8400762,37.4034726,19.60569,1.88587952
0.4852538,259.6931693,27.03367573,20.92003,1.61795235
0.4896092,260.8144462,25.55176698,19.41458,1.69720459
0.4917296,136.9343599,27.14595389,20.63113,1.23027611
0.4825525,195.0110274,34.53779379,20.44975,1.69960976
0.4749684,206.116522,32.97349857,20.41643,1.11702347
0.4847512,168.7539121,34.13474175,19.76221,1.48007011
0.4137189,170.2908383,34.47307455,19.45542,1.68703079
0.4296668,172.4368376,34.60585566,19.06549,1.68397141
0.4416332,176.8737847,34.9426983,19.62972,1.74863625
0.4517224,182.8854326,35.69766547,20.46958,1.26691055
0.471802,119.7943223,16.6499009,20.30248,1.79648399
0.4176978,120.9268412,17.43960174,19.45609,1.82029343
0.4590355,122.0812586,18.01827876,20.42677,1.77634048
0.4270429,138.6395275,26.03711907,19.22956,1.75384903
0.45168,196.9021199,31.99057491,19.85895,1.98867226
0.4793851,199.4476389,31.68980259,20.25173,1.94138908
0.474095,206.6124211,30.66491516,20.23622,1.82051468
0.4822279,188.1023629,33.34453955,19.95012,1.79489708
0.4954387,190.438378,33.29740712,21.03157,1.27349091
0.4993109,241.5237879,16.20454305,20.54989,1.2962265
0.4145693,247.2416512,13.82120878,19.01492,1.98789787
0.4877055,207.9299716,26.06614772,19.79362,1.40863037
0.4738092,214.8415947,24.8590967,20.4037,1.55797386
0.4020129,218.6338857,23.98401465,18.89554,1.6409626
0.437227,227.7883495,17.89555888,19.52879,1.80740166
0.4091555,237.9247218,14.78111127,19.14075,1.80241394
0.4154118,236.9949539,16.38275298,18.93178,1.81282997
0.4935105,243.8351063,13.96914174,20.27624,1.77134895
0.4525109,23.822892,24.41159229,20.07581,1.64748764
0.4388227,19.96539373,-0.57970397,21.99625,1.21969223
0.4551925,353.5554512,-1.06155489,19.83324,1.77721024
0.4196278,154.1084005,25.1184025,20.10866,1.5321331
0.4916732,161.0385208,26.67397877,20.07992,1.7036972
0.457676,171.5109302,28.12901007,20.17469,1.75638962
0.4627743,164.7642286,28.61491376,19.44618,1.50994682
0.498509,174.0532189,29.58130387,19.59547,1.71571732
0.493629,180.7893749,30.01275218,20.50383,1.5778656
0.4948406,158.4017724,28.34161456,21.13129,1.46767426
0.4971626,165.9925929,29.63559156,20.52105,1.63044167
0.4374384,171.3301431,30.23183601,18.98308,1.63083839
0.4352533,32.29242204,5.49108586,20.5421,1.68386459
0.4831737,39.39255628,5.09455635,20.60054,1.66436386
0.4637535,25.88800089,6.24716472,20.07303,1.96053123
0.4766554,119.7682514,12.5721574,20.11231,1.61548233
0.4434744,123.4624393,14.25615916,19.70844,1.81173706
0.4499447,125.1914969,15.03983769,19.35165,1.85313988
0.4577161,125.219313,15.00157728,20.311,1.6959362
0.4620939,126.1174706,15.48161564,20.22576,1.82465363
0.484719,136.9949972,14.62922819,19.37192,1.65224648
0.486407,148.6373026,17.7767952,20.39219,1.80855751
0.485521,148.8237759,17.8321473,19.81189,1.80522728
0.4790509,153.7189047,18.65773044,20.56322,1.48298645
0.4954084,148.7421814,18.13021671,22.04891,0.85708618
0.4864351,23.55129291,13.89190222,20.83838,1.36557388
0.4766662,25.90609874,13.76931154,19.29413,1.74972153
0.4664547,28.99604808,13.50231538,20.61144,2.1118679
0.46459,29.37550917,13.49175595,20.03377,1.33081818
0.4754903,346.4880321,27.3525457,19.69674,1.80899811
0.4594018,14.16330719,31.4435882,20.63437,1.98240089
0.4709552,21.30631911,14.50859984,20.17788,1.63049507
0.4200339,24.31814492,14.32213247,20.54339,1.11345482
0.4679179,0.48485258,32.15716375,19.96272,1.86508942
0.4524713,26.37863579,14.07214973,19.56573,1.8804493
0.4810439,28.19206097,13.93688334,20.43424,1.83050919
0.4974566,9.06580353,15.49461632,20.27899,1.93046951
0.4168684,14.25330172,15.2905423,19.53804,1.76730347
0.4699803,30.42277382,29.3494603,20.67621,2.60689735
0.4131723,16.23867263,15.34330996,19.8233,1.99022865
0.4335749,31.23589941,13.94324949,19.34483,1.87797546
0.4516249,11.09936197,15.81386851,20.59384,1.66103363
0.4169905,20.10374285,15.49838727,20.24864,1.90215111
0.4856601,22.68155602,15.21034668,20.52399,1.4834404
0.4647357,22.09837575,14.68711167,19.12714,2.02331734
0.4450203,234.6977854,54.7190341,20.3477,1.67093468
0.4617587,212.7396339,1.6897592,19.17385,1.86561966
0.4730301,212.9361509,1.61001165,19.82786,1.97815132
0.4821599,225.6722463,1.4005884,20.35003,1.79952812
0.4227287,226.2092294,1.34682756,19.85048,1.74732018
0.404614,233.0275755,1.23654902,19.98126,1.66041946
0.4007444,214.6220998,2.15034455,19.19382,1.72156525
0.4607413,215.0081961,2.09707568,20.77662,1.84681892
0.4732511,232.6404997,1.59798722,19.44726,1.74918556
0.4068888,183.3937157,2.89887079,18.81421,1.85235786
0.4768689,231.9037141,1.96189869,20.72491,1.59096336
0.4931741,180.0916299,3.15702108,20.86258,2.22748375
0.4626249,181.1203066,3.23190489,20.21748,1.6836853
0.4993539,201.7605832,3.13834971,20.27931,1.59629822
0.4130234,180.9916674,1.4257632,18.45477,1.65241432
0.4911282,184.6376325,1.28816706,20.47056,1.74547577
0.4991089,187.9830729,2.17292749,20.81308,1.83437347
0.4296128,197.4696017,2.04921532,19.45223,1.97267342
0.4813384,354.2978098,30.55806251,20.27784,1.84908295
0.4875318,216.4462661,1.91150211,20.34369,2.02880287
0.4439416,6.02541491,30.88864951,19.79515,1.8321209
0.4961275,6.1416821,30.99740803,19.74709,2.04992294
0.4855433,218.3237325,1.70463672,20.50738,1.72031403
0.4138081,219.6806563,1.83720849,20.89752,1.49498177
0.4040332,220.2059881,1.78753697,19.30016,1.99339676
0.4117092,173.6082295,2.61076498,19.77955,1.83097267
0.4201803,174.951958,2.49331834,18.91055,1.3354435
0.4401855,183.0659065,2.64473152,19.29199,1.62893295
0.4497674,185.820309,2.6084032,19.5716,1.86531258
0.4907859,188.069592,2.52334194,20.15573,1.93791008
0.4673299,153.8607921,-0.24518804,20.28303,1.96001625
0.4775756,343.6908868,30.480028,20.64121,1.84104538
0.4884275,350.9947817,31.58022443,20.95635,1.76892662
0.4894317,352.2154434,31.83938592,21.08067,1.8230381
0.4659757,352.6600038,32.15031136,20.225,2.06186676
0.4606588,157.24391,36.95954461,19.2821,1.83519363
0.4131346,354.4473237,32.28758063,19.78388,2.01381683
0.4827684,345.9561995,31.82384596,20.6326,1.67502213
0.419054,357.5099805,31.30900919,20.40271,1.93094063
0.4998287,357.3492603,31.70082198,20.56092,2.12020874
0.4487348,358.4066704,31.87979592,19.64133,1.84817314
0.4718247,2.74617793,31.92032114,20.27895,1.80835533
0.4599585,3.38723607,32.46410223,20.49755,1.9832058
0.4803604,4.64141453,32.3013418,20.15081,1.66550827
0.4250549,14.5050597,31.98090861,19.52173,1.7587204
0.4919887,9.34498432,32.79297533,20.1867,1.77831078
0.4539639,15.510726,32.3159259,20.07365,1.61193657
0.4987945,9.18560871,33.08567393,20.87986,1.82421494
0.4926439,12.54376442,32.97520518,20.48059,1.70847702
0.4527903,0.84214742,33.58505137,19.79181,1.66041946
0.4198508,1.86260677,33.67924823,20.0977,1.4268322
0.4630109,4.03294077,28.99749655,20.32987,1.72708511
0.4808908,358.6145814,29.39409738,19.98546,1.7727375
0.4732342,6.27333089,30.31206515,19.17697,1.73742867
0.477531,9.25917666,30.17775941,20.59783,1.29410934
0.4793642,7.66426678,31.05345959,20.07583,1.77717018
0.4755477,138.1230872,25.96284759,20.37807,1.74559402
0.4484913,337.3518601,30.66561194,20.23112,1.88862228
0.436159,341.2661341,31.49948905,19.81832,1.7032795
0.4940356,181.0893114,33.4342306,20.91456,1.60680199
0.4993489,335.405508,30.56284374,20.55361,1.71253967
0.4797216,343.7923044,33.23678773,20.5232,1.57003212
0.4829348,339.1338449,32.85445305,20.39887,1.38064003
0.479104,328.6025553,30.32388121,20.53131,2.04707146
0.4028688,339.4602797,31.33288755,20.68604,1.84132004
0.4235611,351.0270773,33.1692846,20.31068,1.91802406
0.4330916,353.9439384,33.60415452,19.3616,1.74021912
0.4735363,240.4696069,16.61721252,20.52534,1.52420425
0.4999779,335.4536823,30.86779798,20.79602,1.47795486
0.4609796,343.930467,32.72945553,20.25994,1.85355377
0.4399902,337.4135366,31.82233333,20.41753,1.85009956
0.4174795,337.5933092,31.68362911,20.45048,1.54795837
0.4310048,338.0741857,31.9681446,20.13397,1.83405495
0.4921986,0.99452575,34.83780881,20.803,1.55537415
0.4685826,332.5437686,30.94417987,19.71006,1.82975388
0.462617,330.7017708,30.91424032,20.58675,1.70567703
0.4736717,332.2851215,31.17782116,20.28731,1.48218536
0.446676,332.666537,31.32842036,19.51432,1.816782
0.415821,347.8878078,34.61819994,20.0882,1.64579964
0.4145621,13.92575978,-0.88973774,20.04279,1.45844078
0.4811473,348.5716423,34.58338935,20.57945,1.8203373
0.4748241,0.59088903,36.00550439,20.67575,1.91986847
0.4959182,4.78349611,8.40272523,21.16813,1.97073746
0.4810269,4.13019942,6.48154755,20.10139,1.64451981
0.4537499,349.7907048,6.79426995,20.8858,1.66129684
0.4668493,331.8937841,5.8624069,20.93143,1.77805328
0.4015787,335.3249905,6.0650054,19.70255,2.0059166
0.4626559,338.5152593,6.16319639,20.85265,1.4184742
0.45861,317.8792279,5.07580676,20.85277,1.8804245
0.4152125,318.2097941,5.06997862,19.89426,1.87198067
0.4945341,336.9869797,6.45423156,20.83855,1.59563828
0.4358557,338.9592046,6.73676781,19.94013,1.8686161
0.4617402,328.0294915,4.90378931,20.60563,1.1503334
0.4810262,328.2025791,4.77865085,20.75121,1.71437263
0.4793688,329.54548,4.89890851,20.0745,2.10818863
0.4111764,331.8371268,5.08665643,18.85419,1.96980095
0.4871518,332.0936688,5.12799039,20.6879,1.811306
0.4654801,333.1802522,5.2660633,20.39953,2.01130676
0.4296799,322.2866642,4.71576251,19.59229,1.81887054
0.4413801,328.5873373,6.23765491,19.68579,1.75891495
0.4850853,8.55066646,6.76645394,20.21331,1.70321274
0.4561695,19.06174679,8.2545818,20.46589,1.79243088
0.4840987,179.5972534,7.302014,20.9256,1.61783409
0.4482441,127.1572922,9.92074776,20.37843,1.39087486
0.4775572,128.1650084,10.2070578,20.26376,1.64527512
0.4157629,144.8741117,13.82285846,20.09366,1.67347717
0.4227855,148.507349,14.54617898,18.82635,1.82081223
0.4692676,149.010621,14.68710117,20.44527,1.979702
0.4239872,150.9003947,14.94712655,19.73022,1.76271629
0.4594283,120.4574745,42.75002528,20.51287,1.85894203
0.4589479,114.4180502,42.18832922,20.85946,1.5821991
0.4562294,114.6136842,42.40674325,20.46383,1.98777008
0.4896047,122.1956368,43.20606507,20.49683,1.94194412
0.4543599,126.5637349,43.63949185,21.12333,1.55197144
0.4492967,127.0609977,43.68748394,20.39458,1.33604813
0.4088843,135.6820806,-0.93176458,20.07173,1.82869911
0.4276789,140.0466537,1.69488239,19.75488,1.68445015
0.4990424,141.1850035,2.83071089,20.7196,1.59986496
0.4526023,144.7278124,5.80316012,20.28569,1.70701027
0.4246731,29.36622531,3.43510237,18.8028,1.82001114
0.4998819,34.47338715,3.42692301,19.81117,1.61090088
0.4348517,36.22768601,3.23784457,20.33227,1.92860031
0.4654952,41.55721415,3.08956121,19.27296,1.73176956
0.4736053,330.5858493,1.12020977,20.18339,1.96484375
0.4872882,325.7797439,1.33114577,20.19037,1.43276978
0.4988186,335.7823302,1.65733064,19.05187,2.11896706
0.4035164,336.7581473,1.65054159,19.61521,1.7796669
0.4546399,354.7985364,1.94798116,20.69439,2.42201996
0.4250202,359.7381151,1.93229803,19.65297,1.81445885
0.4211856,328.0146648,2.75836596,20.34519,1.11317253
0.4533185,338.4793515,2.92129098,19.37997,1.9195652
0.4381878,343.9727598,2.99495502,20.65075,1.78957939
0.4761901,11.14467944,3.14609407,19.72125,1.59423828
0.466838,346.3907304,30.6626051,20.14313,1.88366318
0.4459184,349.0471816,30.98330546,20.32211,1.67796516
0.4748597,354.2140239,31.46493302,20.75207,2.49695778
0.4451585,16.02197332,16.58215894,19.67443,1.89570618
0.4497361,338.4782514,29.63865791,20.34637,1.56526184
0.4385166,340.4215191,29.90833924,19.49796,1.9011364
0.4527644,344.8122145,16.29016045,20.09828,1.94936943
0.4902229,327.382967,27.10132784,19.8057,1.74950027
0.4045348,342.3830912,30.69281057,19.42209,1.77800369
0.4622311,353.2016825,32.18866241,19.98474,1.87358284
0.4988505,337.3179553,30.11430165,20.31058,1.58463097
0.4898208,351.785113,32.89701221,19.85723,1.74563408
0.4661427,14.22354731,31.26825348,20.7315,1.55578423
0.4297183,344.8438823,17.5495558,20.14915,1.79719162
0.4948522,357.750187,31.85453464,20.38931,1.64827919
0.4952685,358.517711,32.13579784,20.65796,1.74635506
0.4782088,5.28950783,18.67650745,20.78951,1.65977478
0.4673801,0.42724184,32.26272682,20.05608,1.51698303
0.4542091,12.8464374,32.1737568,20.08538,1.40698624
0.4480096,15.79744007,31.95311485,21.02491,1.42997169
0.4798636,355.5791433,13.30351057,20.34777,2.15075493
0.4797588,359.4107043,13.33987946,19.44748,1.73499489
0.4855315,10.18730607,33.11646312,20.54694,1.92209435
0.4627732,343.3659161,9.66427735,19.75578,1.65263748
0.4881261,12.55582892,32.96715499,20.13282,1.54334068
0.4519769,13.11314137,32.96407472,20.68747,1.29110909
0.4610063,356.8019298,33.39881641,19.52145,1.89387131
0.4796926,10.51084521,33.52636886,20.38756,1.86068535
0.466985,12.15432773,33.37397314,19.90746,1.86898804
0.4159069,2.77332419,29.09641139,20.24581,1.52961922
0.4715167,42.55989779,-4.55219168,20.01744,1.52949524
0.4569741,8.74691995,29.43763053,20.35847,1.45614815
0.4946648,359.0460205,10.71675228,20.23671,2.02120018
0.4960071,7.38819738,29.8282309,19.96704,1.26321411
0.4848399,8.56234574,10.62673256,19.501,1.78435326
0.4167289,4.15538317,30.2366048,19.23303,1.78413582
0.4011507,7.0137226,30.39991484,19.13108,1.72310066
0.4304289,3.241264,30.82057222,19.45831,1.87859535
0.4839824,3.54937416,30.79762557,20.07815,1.77011871
0.49595,4.1421749,30.65228118,21.80474,2.6109581
0.4627931,331.4918025,29.03239904,19.97371,1.54634285
0.4190135,336.6166153,31.40884107,19.55667,1.88459587
0.4941957,334.1991558,31.16591375,20.58165,1.91686058
0.4683279,335.6166037,31.53667445,19.75205,1.87873077
0.456145,344.0618998,33.33055544,19.79669,1.66904831
0.4450419,347.4452669,32.84631313,19.43748,1.7503376
0.457024,349.3057706,32.98723666,19.5182,2.06243706
0.4185368,345.2503321,32.9325088,19.87959,1.82619476
0.4019759,350.5375736,33.60367399,20.53276,1.92480659
0.4487028,355.1678147,34.07969327,19.77478,1.80171776
0.4803608,343.8638066,33.1229832,20.37176,1.8658371
0.4249976,27.2818222,17.04521807,20.53005,1.75622749
0.4492513,28.58363702,16.76176832,20.73,1.73001862
0.4947749,28.62440102,16.84916694,20.9184,1.72204208
0.4632309,29.18388513,16.70254727,20.54361,1.62539291
0.4712912,328.4965539,15.42706576,20.68231,1.59186172
0.4369843,353.3472411,18.39533983,19.38857,1.88772011
0.4792941,7.11010314,18.5389806,20.64051,1.94757271
0.4933418,12.05623133,18.42517972,20.85751,1.7761631
0.4613586,25.43720615,17.61228039,20.38436,1.41911316
0.4409212,25.54302705,17.66471253,20.37,1.77757645
0.4235427,28.14198143,17.33555573,19.44549,1.68125343
0.4990217,28.3002988,17.39865734,20.76706,2.15986824
0.4963438,20.56468913,3.68299355,21.74603,1.17568779
0.4673439,7.4844356,10.44481264,20.74947,1.81760216
0.4993837,8.28519622,10.53695511,21.01072,1.5297451
0.4960325,13.89578742,10.44886265,21.06402,1.8641243
0.4121405,29.52179187,9.58565889,18.80887,1.78800964
0.4990506,7.44978929,11.80831563,20.4124,1.74281311
0.4847618,10.27354734,11.72038284,20.12637,1.8348999
0.451647,10.80994166,11.64335181,19.59478,2.08289719
0.4861944,15.70874297,11.59684409,19.77789,1.75920105
0.4965377,29.02111696,11.99388797,20.09109,1.39405823
0.4427374,345.1650589,12.68955763,19.70678,1.72491646
0.4330776,359.2100952,13.29930214,19.53473,1.70914841
0.4895142,351.0361596,9.50579875,20.07574,1.97380447
0.4400513,354.1688228,9.79583596,20.19221,2.02164268
0.4553188,341.696213,9.4381126,20.54906,2.26008987
0.4815881,346.7612318,9.87140737,19.86674,1.75594521
0.4978113,17.91609379,-5.31985395,20.3542,1.62013054
0.4901055,19.99533578,-5.26659477,20.00449,1.7235508
0.4666869,21.70910913,-5.21229429,20.11671,1.44246674
0.4327827,33.43286482,-4.84667039,21.6569,0.68616676
0.4544986,2.85364051,10.3315698,19.59763,1.79201126
0.4040489,355.8245069,10.68274445,19.41568,1.89545059
0.4254905,2.76641121,10.67166429,19.45344,1.99792671
0.4618045,3.77710031,10.71015921,20.50497,1.66798401
0.4546787,4.70457921,10.67368811,19.91841,2.10442352
0.4687232,7.41393538,10.74804264,21.37568,0.50709724
0.4344992,9.34635017,10.76714949,19.77522,1.86221886
0.4235689,357.9677742,11.10626039,20.09261,1.59056091
0.4617443,359.2487163,11.17099447,20.96645,1.59022331
0.4851345,17.24203917,-5.97610986,21.05991,1.8835125
0.4646137,19.44513117,-6.01252068,19.5495,1.7580452
0.4986722,352.538293,20.0386699,20.49099,2.38184357
0.4466755,352.7118056,20.08907187,20.01038,1.60143471
0.4227231,357.9268342,20.38117615,19.6851,1.87837029
0.4800028,10.84492484,20.4439767,20.39922,1.30822182
0.4674423,31.38114639,23.97026877,19.79141,1.82504463
0.4268272,27.85868951,29.65067992,19.3961,1.84020805
0.4839965,355.2203185,21.47484473,20.77765,1.78234863
0.4478025,358.8154488,21.54939848,19.69119,2.06845284
0.403819,329.4267459,-3.38420516,19.1174,1.80759811
0.4345982,330.0219518,-3.37299751,20.38773,2.32241058
0.4077222,17.53652068,23.48114181,20.37749,2.11799431
0.4981278,21.78474281,23.1792261,20.32376,2.18766022
0.4519857,228.8869878,-0.04006383,20.2299,1.66941261
0.4014559,23.67758888,22.90351294,20.66853,1.00007629
0.425833,129.7999897,0.28670514,19.2523,1.88506508
0.4811179,134.7575744,0.41591895,21.1161,1.56695747
0.4821772,24.15834184,22.71235329,20.44867,0.98101234
0.4598499,15.11642541,24.08300761,20.36759,1.82974434
0.4499211,21.27029739,23.67614284,20.03448,1.56729507
0.4838941,9.5889566,25.33375592,19.96522,1.55046272
0.4652046,10.12529326,25.21533575,20.34477,1.79712105
0.4939598,162.1453008,0.24652081,20.52908,1.81245422
0.4455044,6.81889897,25.66047907,21.26563,1.56336212
0.4529842,7.12751932,25.61630189,19.62189,1.75441551
0.470724,7.14386766,25.73426639,20.10578,1.70760918
0.4574416,10.51991178,25.54497218,20.0158,1.87116241
0.4567615,23.57251366,24.52174811,20.50716,1.76190567
0.4538597,23.72690655,24.63560578,19.12605,1.92075539
0.4675889,24.54657383,24.43770471,20.90824,1.97162247
0.4718766,8.99524942,26.15658338,20.0379,1.61395836
0.4755305,12.98434293,25.96236729,20.09567,1.78664398
0.4791267,161.1008661,0.69247329,20.34516,1.77953339
0.4452092,162.7125985,0.82101636,20.89026,1.43164253
0.4958838,167.6570929,0.63283426,20.4144,2.02756882
0.4348587,22.54798542,25.22121051,20.25214,1.69934273
0.4175439,13.48672469,26.43158555,20.10399,1.5459404
0.443143,24.97169936,25.37660172,19.80781,1.96587563
0.4991345,13.67078839,26.9850731,19.87039,1.99705505
0.4438059,23.91067352,26.35084015,20.42175,1.68278122
0.4801048,23.95526252,26.3393711,20.59573,1.72548103
0.4762495,31.20783688,25.18383388,20.55046,1.91727066
0.4883215,25.83756762,26.49194042,20.93067,1.66958427
0.4611352,15.75939294,14.52496062,19.80659,1.63653374
0.4505266,16.99404773,27.99239267,20.90557,1.44830513
0.4500995,31.92416736,25.80215028,20.44708,1.57055473
0.4383675,32.32100746,25.76251728,19.57088,1.75777054
0.4751131,337.8075055,14.54543811,19.83224,1.51383972
0.4565642,343.7625009,15.14663533,20.2221,1.62772942
0.4738337,329.6589359,13.77341164,20.49361,2.14673996
0.4191159,330.2836523,13.85001143,19.34709,1.82986069
0.4281526,334.3543522,14.52708086,19.13302,1.81765366
0.4781222,335.1770351,14.90679856,20.51571,2.01679993
0.4540359,344.3938437,16.2094232,20.28436,1.59383202
0.4824202,19.71727399,14.73384457,19.5176,1.75068855
0.4854209,344.4694166,16.18208643,19.92058,1.85057068
0.4960425,340.4215281,16.03190975,20.97271,1.684021
0.4994095,341.0508886,16.62689033,20.96308,1.56254387
0.433426,26.29741078,14.46249677,20.34488,1.69200706
0.4685843,341.1504562,16.60302609,21.35028,1.93324852
0.4830473,324.6686439,-2.97487295,20.30835,1.77094841
0.4291225,358.9281397,-8.51725246,19.12436,1.75047302
0.4798849,0.81314811,-8.63038193,20.28539,1.32360649
0.4929404,2.18021009,-8.30514205,20.50363,1.56840706
0.4119012,3.36888755,-8.18535318,20.03403,1.58763695
0.4644368,12.76715287,-8.15932214,19.97309,1.72023582
0.4978991,18.77649359,-7.9487822,20.43185,1.75948334
0.4731862,359.1208805,-7.77664322,20.01917,1.92124367
0.4635133,0.45371991,-7.82340612,20.19828,1.66679001
0.4623196,8.55704184,-7.89590817,20.27735,1.39297676
0.4548054,13.14794998,-7.68469657,20.6254,1.69823837
0.4480422,15.41943904,-7.65044369,19.77424,1.88214874
0.4804049,196.7349127,1.56211689,20.68167,2.04317093
0.4980401,17.26536081,-7.7449942,20.28014,1.54163933
0.4646663,17.61277895,-7.56884707,20.44182,1.90853119
0.4490902,18.30478605,-7.56057107,20.34192,1.59704971
0.4636038,0.52707432,-7.29253617,19.14594,1.80979729
