Time [s],Loss of capacity to negative SEI [A.h],Loss of capacity to positive SEI [A.h],Loss of capacity to positive SEI on cracks [A.h],Loss of capacity to positive lithium plating [A.h]
248654.21011077543,0.002593488703440355,0.0015643513841416719,0.002996146003738315,8.511107231317904e-05
248714.21011077543,0.002594047236441476,0.0015643538866344812,0.0029961508212917698,8.511362708589287e-05
248774.21011077543,0.0025946057714697815,0.0015643575934256053,0.0029961579572796815,8.511879710766969e-05
248834.21011077543,0.0025951643119687985,0.0015643628472738532,0.002996168071393087,8.512914816145232e-05
248894.21011077543,0.0025957228117618756,0.001564369874028638,0.0029961815991807624,8.5138912196666e-05
248954.21011077543,0.0025962813584454723,0.0015643783161906908,0.0029961978506900682,8.51586515194054e-05
249014.21011077543,0.0025968399081816146,0.0015643907082635057,0.0029962217066853624,8.520876796598909e-05
249074.21011077543,0.002597398444282973,0.0015644070001471387,0.002996253070195841,8.52747320773406e-05
249134.21011077543,0.002597956976165359,0.001564427939014794,0.0029962933798165954,8.537271532338727e-05
249194.21011077543,0.0025985155134740567,0.0015644543836227324,0.0029963442881851643,8.552139811449765e-05
249254.21011077543,0.0025990740635527033,0.0015644887627864939,0.00299641047040547,8.579002222652993e-05
249314.21011077543,0.0025996326372440767,0.0015645375656108329,0.002996504418074072,8.64101486622567e-05
249315.89922238715,0.002599648361469866,0.0015645392163843655,0.0029965075960272885,8.643385896988127e-05
249315.89922238718,0.002599648361469866,0.0015645392163843655,0.0029965075960272885,8.643385896988127e-05
249375.89922238715,0.002600334363067559,0.0015645441953967632,0.0029965170165028674,8.51184331886904e-05
249435.89922238715,0.0026010213983529494,0.001564547369566142,0.0029965230222134347,8.511354730246645e-05
249495.89922238715,0.0026017084700806744,0.001564549673483251,0.0029965273813047605,8.511131434374233e-05
249555.89922238715,0.002602395565466143,0.0015645513487502769,0.002996530550928938,8.511003600072424e-05
249615.89922238715,0.002603082675312279,0.0015645524085197019,0.002996532556021874,8.510946341582334e-05
249675.89922238715,0.0026037697792280975,0.0015645533174655406,0.002996534275743447,8.510928385926642e-05
249735.89922238715,0.0026044569227399762,0.0015645539370806377,0.002996535448037757,8.510907671023758e-05
249795.89922238715,0.0026051440692662652,0.0015645543596986998,0.00299653624761547,8.510898394488088e-05
249855.89922238715,0.002605831219768402,0.0015645546304109258,0.0029965367597933157,8.510894490472215e-05
249915.89922238715,0.002606518370118646,0.0015645548105843966,0.0029965371006747017,8.510892860679421e-05
249975.89922238715,0.0026072055316419033,0.001564554925526494,0.0029965373181392117,8.510892024676216e-05
250035.89922238715,0.002607892713698245,0.001564554982991696,0.002996537426859214,8.510891647269862e-05
250095.89922238715,0.0026085798747923464,0.0015645550060310815,0.002996537470448769,8.510891598472553e-05
250155.89922238715,0.002609267054794753,0.0015645550161221067,0.002996537489540232,8.510891582264495e-05
250215.89922238715,0.002609954227831924,0.0015645550183699631,0.0029965374937930512,8.51089158109335e-05
250275.89922238715,0.0026106414025631177,0.0015645550187348657,0.002996537494483421,8.51089158104045e-05
250335.89922238715,0.002611328566715903,0.001564555018769005,0.0029965374945480124,8.510891581040501e-05
250395.89922238715,0.0026120157271756826,0.0015645550187733618,0.0029965374945562563,8.510891581042007e-05
250396.21903687887,0.002612019389901801,0.0015645550187733687,0.0029965374945562693,8.510891581042007e-05
250396.2190368789,0.002612019389901801,0.0015645550187733687,0.0029965374945562693,8.510891581042007e-05
250456.21903687887,0.002612577149077097,0.0015645550212414414,0.0029965374993075992,8.510891586240568e-05
250516.21903687887,0.002613135668015824,0.0015645550513112708,0.0029965375571954743,8.510891794307421e-05
250576.21903687887,0.002613694197648341,0.0015645551897879558,0.002996537823781625,8.51089395139782e-05
250636.21903687887,0.0026142527217550664,0.0015645554752973098,0.0029965383734166366,8.510901457427129e-05
250696.21903687887,0.0026148112608892684,0.0015645561605988987,0.0029965396926993843,8.510939651070443e-05
250756.21903687887,0.0026153697812741784,0.0015645573582180996,0.002996541998276094,8.51100594366467e-05
250816.21903687887,0.0026159283014496053,0.001564559107591854,0.0029965453660435876,8.511122505720713e-05
250876.21903687887,0.0026164868329171987,0.0015645616326570334,0.002996550227060121,8.511383410009888e-05
250936.21903687887,0.0026170453657491993,0.0015645653699276852,0.0029965574217413666,8.511905315948595e-05
250996.21903687887,0.0026176039048373865,0.0015645706697178545,0.002996567624318671,8.512961881581106e-05
251056.21903687887,0.0026181624013560754,0.0015645777211234493,0.0029965811995953354,8.513916780734437e-05
251116.21903687887,0.0026187209483492344,0.0015645862290558183,0.002996597577734792,8.51597746554876e-05
251176.21903687887,0.0026192794951132173,0.0015645987118843192,0.002996621608508026,8.521006236378938e-05
251236.21903687887,0.00261983802944131,0.0015646151026683071,0.0029966531624788647,8.527674899882196e-05
251296.21903687887,0.0026203965593753643,0.0015646361540321545,0.002996693688750269,8.537547156041072e-05
251356.21903687887,0.002620955095073257,0.0015646627462801831,0.002996744881436235,8.552589989265037e-05
251416.21903687887,0.0026215136437923213,0.0015646973578773982,0.002996811511201751,8.579888945441849e-05
251467.10498402597,0.0026219873700907294,0.0015647378469876355,0.0029968894543030773,8.630310574984173e-05
251467.104984026,0.0026219873700907294,0.0015647378469876355,0.0029968894543030773,8.630310574984173e-05
251527.10498402597,0.002622673371982642,0.001564742589508685,0.0029968984273401325,8.51176603949419e-05
251587.10498402597,0.0026233604099482662,0.0015647456363518178,0.002996904192153996,8.511324766764691e-05
251647.10498402597,0.0026240474839553437,0.001564747834078263,0.0029969083503374335,8.511122593899758e-05
251707.10498402597,0.002624734583482414,0.0015647494075901047,0.0029969113274429457,8.510994738471721e-05
251767.10498402597,0.002625421688420877,0.0015647504197333602,0.0029969132424398953,8.51095745405207e-05
251827.10498402597,0.002626108804186821,0.0015647512941750043,0.0029969148968733697,8.510933449839415e-05
251887.10498402597,0.0026267959465767414,0.0015647518761840043,0.002996915998022688,8.510916624526723e-05
251947.10498402597,0.002627483097054857,0.0015647522708397317,0.0029969167446977775,8.510908080059129e-05
252007.10498402597,0.0026281702482745446,0.0015647525242730113,0.002996917224185807,8.51090475787363e-05
252067.10498402597,0.0026288574013874355,0.001564752693141493,0.002996917543679101,8.51090330404247e-05
252127.10498402597,0.0026295445676922007,0.0015647527987358778,0.002996917743458323,8.51090254648197e-05
252187.10498402597,0.0026302317527905957,0.001564752848276489,0.0029969178371857842,8.510902240858794e-05
252247.10498402597,0.002630918912452649,0.0015647528690333062,0.002996917876456934,8.510902206153482e-05
252307.10498402597,0.0026316060981014596,0.0015647528771908243,0.0029969178918903576,8.510902193215303e-05
252367.10498402597,0.002632293272554465,0.001564752878973205,0.002996917895262531,8.510902192572084e-05
252427.10498402597,0.002632980448236384,0.0015647528792232471,0.0029969178957355933,8.51090219899295e-05
252487.10498402597,0.0026336676136501295,0.0015647528792476295,0.002996917895781724,8.510902192564292e-05
252536.63620829835,0.002634234880385792,0.0015647528792506046,0.0029969178957873583,8.510902192586393e-05
252536.63620829838,0.002634234880385792,0.0015647528792506046,0.0029969178957873583,8.510902192586393e-05
252596.63620829835,0.002634792637807358,0.0015647528818501415,0.0029969179007917866,8.510902198276743e-05
252656.63620829835,0.0026353511548652063,0.0015647529129163415,0.002996917960597899,8.510902421755209e-05
252716.63620829835,0.002635909681993731,0.0015647530544277448,0.0029969182330270303,8.510904609392622e-05
252776.63620829835,0.002636468205055052,0.001564753344962172,0.002996918792336557,8.510912531802004e-05
252836.63620829835,0.002637026741804228,0.0015647540418638499,0.002996920133954243,8.51095143411161e-05
252896.63620829835,0.0026375852601424324,0.0015647552510280474,0.0029969224617615573,8.511018460159164e-05
252956.63620829835,0.002638143778596868,0.0015647570145347865,0.002996925856743347,8.511136782452036e-05
253016.63620829835,0.0026387023085444696,0.001564759562217825,0.0029969307613106513,8.511403169847831e-05
253076.63620829835,0.002639260839202892,0.0015647633296870488,0.0029969380141442775,8.511929929353792e-05
253136.63620829835,0.0026398193768623047,0.0015647686753674792,0.0029969483050870634,8.513007459976498e-05
253196.63620829835,0.0026403778702239543,0.0015647757504494925,0.0029969619259749025,8.513941334354326e-05
253256.63620829835,0.002640936417446183,0.0015647843255379512,0.00299697843341458,8.51608971063619e-05
253316.63620829835,0.0026414949612965713,0.0015647968975334783,0.002997002635906337,8.52113409514197e-05
253376.63620829835,0.0026420534938602957,0.0015648133867463346,0.002997034379430491,8.527875113213377e-05
253436.63620829835,0.0026426120218765977,0.0015648345497839711,0.002997075120768903,8.537821453018158e-05
253496.63620829835,0.002643170555980482,0.0015648612893219178,0.0029971265970983475,8.553040141316431e-05
253556.63620829835,0.002643729103372962,0.0015648961341540703,0.0029971936759509896,8.58078299121396e-05
253598.65912230028,0.0026441203181301436,0.0015649288325345284,0.002997256621458341,8.620431991716748e-05
253598.6591223003,0.0026441203181301436,0.0015649288325345284,0.002997256621458341,8.620431991716748e-05
253658.65912230028,0.002644806320939064,0.0015649333998364575,0.0029972652629912484,8.511714214820514e-05
253718.65912230028,0.0026454933606545805,0.0015649363470018485,0.002997270839222111,8.511303501770402e-05
253778.65912230028,0.002646180436464018,0.0015649384649626596,0.0029972748464947028,8.51111814089887e-05
253838.65912230028,0.0026468675391230823,0.0015649399537548733,0.002997277663314499,8.5109918188521e-05
253898.65912230028,0.002647554640365295,0.0015649409408170067,0.0029972795308667683,8.510967448609449e-05
253958.65912230028,0.0026482417659385313,0.001564941781113733,0.0029972811206958956,8.510939595019291e-05
254018.65912230028,0.002648928908005033,0.0015649423364570729,0.0029972821713975415,8.510925193945904e-05
254078.65912230028,0.0026496160614086508,0.0015649427094943024,0.002997282877172695,8.510917327846206e-05
254138.65912230028,0.0026503032137766714,0.0015649429502083449,0.0029972833325974417,8.510914384994322e-05
254198.65912230028,0.0026509903696577738,0.001564943110435828,0.0029972836357427634,8.51091305366383e-05
254258.65912230028,0.002651677540393893,0.0015649432086593659,0.0029972838215768472,8.510912354619922e-05
254318.65912230028,0.002652364727122807,0.0015649432524448333,0.002997283904416218,8.510912103684466e-05
254378.65912230028,0.002653051888267074,0.0015649432716172227,0.0029972839406897283,8.510912075257043e-05
