time_h,voltage_0.5C,voltage_1C,voltage_2C,voltage_3C
0.5277777777777778,3.846603972855728,3.495719411115427,,
0.5305555555555556,3.8455689223571583,3.4941516659903966,,
0.5333333333333333,3.844529652856458,3.492587144790506,,
0.5361111111111111,3.843485679902926,3.4910250676276133,,
0.5388888888888889,3.8424364572828695,3.489464652458733,,
0.5416666666666666,3.8413814160936943,3.487905113362516,,
0.5444444444444444,3.840319964685729,3.486345658736432,,
0.5472222222222223,3.8392514887794214,3.4847854894247825,,
0.55,3.8381753517878225,3.4832237473286947,,
0.5527777777777778,3.837090895377221,3.4816595910486017,,
0.5555555555555556,3.835997440300878,3.480092238399085,,
0.5583333333333333,3.8348942875435723,3.4785208404282995,,
0.5611111111111111,3.8337807198160165,3.4769445305974447,,
0.5638888888888889,3.832656003440296,3.4753624227384914,,
0.5666666666666667,3.8315193906676543,3.4737736090340925,,
0.5694444444444444,3.830370122470498,3.4721771580389884,,
0.5722222222222222,3.82920733386234,3.4705721127647546,,
0.575,3.82803029940157,3.4689574888521673,,
0.5777777777777777,3.826838283458719,3.467332216890382,,
0.5805555555555556,3.825630520620808,3.4656952529475307,,
0.5833333333333334,3.8244062565529866,3.4640455586494654,,
0.5861111111111111,3.8231647543431952,3.4623820247468635,,
0.5888888888888889,3.8219053014922686,3.4607035078820547,,
0.5916666666666667,3.820627217533032,3.4590088300012782,,
0.5944444444444444,3.81932986224421,3.4572967781309907,,
0.5972222222222222,3.8180126444050613,3.455566104575662,,
0.6,3.8166750310140225,3.4538155275990956,,
0.6027777777777777,3.8153165568704135,3.4520437326558615,,
0.6055555555555555,3.813936834392292,3.450249323840001,,
0.6083333333333333,3.812535563517095,3.44843094023029,,
0.6111111111111112,3.811112541505529,3.4465872032442513,,
0.6138888888888889,3.8096675721230735,3.444716692312688,,
0.6166666666666667,3.8082007461224103,3.4428179710362317,,
0.6194444444444445,3.806712221742086,3.440889593285243,,
0.6222222222222222,3.8052022739396762,3.438930110374947,,
0.625,3.8036713147302224,3.4369380793802247,,
0.6277777777777778,3.8021198975298858,3.434912072644279,,
0.6305555555555555,3.8005487197122982,3.4328506885212873,,
0.6333333333333333,3.798958623159783,3.4307525633751794,,
0.6361111111111111,3.797350592626994,3.4286163848343314,,
0.6388888888888888,3.795725751781161,3.426440906274865,,
0.6416666666666667,3.7940853568392567,3.424224962473405,,
0.6444444444444445,3.792430787786959,3.4219674863338323,,
0.6472222222222223,3.7907635372348727,3.419667526551491,,
0.65,3.789085197041068,3.417324264717816,,
0.6527777777777778,3.7873974428524004,3.4149370319217294,,
0.6555555555555556,3.7857020072035805,3.4125053362117246,,
0.6583333333333333,3.78400068901627,3.4100288927953146,,
0.6611111111111111,3.7822952925500477,3.407507594860983,,
0.6638888888888889,3.780587639322837,3.404941573295362,,
0.6666666666666666,3.7788795457810798,3.4023312133715993,,
0.6694444444444444,3.777172799895596,3.3996771645592103,,
0.6722222222222223,3.7754691274884737,3.396980334497622,,
0.675,3.7737701896276623,3.394241918022422,,
0.6777777777777778,3.7720775609151107,3.3914633973676604,,
0.6805555555555556,3.7703927146828464,3.3886465447657748,,
0.6833333333333333,3.7687170102951377,3.3857934155591773,,
0.6861111111111111,3.767051680337045,3.3829063532781722,,
0.6888888888888889,3.765397818469045,3.3799879768684176,,
0.6916666666666667,3.7637563988931437,3.377041158433128,,
0.6944444444444444,3.762128245044314,3.3740690068338735,,
0.6972222222222222,3.7605140383104465,3.3710748431269915,,
0.7,3.7589143192957297,3.368062171722382,,
0.7027777777777777,3.7573294910396893,3.365034647686112,,
0.7055555555555556,3.7557598239654313,3.3619960407329463,,
0.7083333333333334,3.7542054623090024,3.3589501965636965,,
0.7111111111111111,3.752666431770684,3.3559009962898383,,
0.7138888888888889,3.7511426481274937,3.352852304900475,,
0.7166666666666667,3.749633926553057,3.34980793051207,,
0.7194444444444444,3.748139991404467,3.3467716345419034,,
0.7222222222222222,3.7466604862551027,3.343747024316385,,
0.725,3.7451949839749608,3.3407375395915855,,
0.7277777777777777,3.743742996685541,3.3377464173966502,,
0.7305555555555555,3.7423039671738287,3.3347766601789672,,
0.7333333333333333,3.7408773218393128,3.331831007661477,,
0.7361111111111112,3.739462454531836,3.3289119126815887,,
0.7388888888888889,3.7380587267748853,3.3260215211351634,,
0.7416666666666667,3.7366654830002717,3.3231616560039603,,
0.7444444444444445,3.7352820575474985,3.3203338053065563,,
