Throughput capacity [A.h],Loss of lithium inventory [%],Loss of active material in negative electrode [%],Loss of active material in positive electrode [%]
93.40913039049717,0.1651210269182002,0.01341314106758773,0.002450634120378936
93.49246372383016,0.16508019296900045,0.013444424201423999,0.002450634120378936
93.57579705716314,0.16506682600589784,0.013476307164651757,0.002450634120378936
93.6591303904964,0.1650713800096213,0.013509026015071868,0.002450634120378936
93.74246372382976,0.16508329551371048,0.013543018325734124,0.002450634120378936
93.82579705716313,0.16509605603239663,0.013578547448346967,0.002450634120378936
93.90913039049687,0.16511274568402712,0.013614687658304092,0.002450634120378936
93.9924637238305,0.16513730156529505,0.013650730337133155,0.002450634120378936
94.07579705716381,0.1651645502388277,0.013686709526325558,0.002450634120378936
94.15913039049717,0.16519178476941931,0.013722688892514157,0.002450634120378936
94.24246372383051,0.1652186660224686,0.013759011598097004,0.002450634120378936
94.32579705716375,0.16524518027088675,0.013795889131088757,0.002450634120378936
94.4091303904971,0.1652767732225442,0.013833432138824264,0.002450634120378936
94.44553972113836,0.16528264854288466,0.013850012281977797,0.002450634120378936
94.44553972113836,0.16528264854287045,0.013850012281977797,0.002450634120378936
94.57053972113856,0.1654064374280182,0.013853194034524563,0.0024534147795804984
94.69553972113845,0.16553232112732985,0.013853194034524563,0.0024559156572649954
94.82053972113853,0.16568807162644816,0.013853194034524563,0.0024584808735284014
94.94553972113854,0.16603139200525163,0.013853194034524563,0.0024611391101814206
95.07053972113867,0.1668824057921796,0.013853194034524563,0.002463896775594776
95.19553972113874,0.16813951331934618,0.013853194034524563,0.002466759645727734
95.32053972113863,0.1687925707331459,0.013853194034524563,0.0024697338623127507
95.4455397211386,0.16930238438263245,0.013853194034524563,0.00247282605387511
95.57053972113854,0.1706822171099418,0.013853194034524563,0.002476043389918914
95.69553972113863,0.17363013276093398,0.013853194034524563,0.0024793936108835624
95.82053972113869,0.178049354518933,0.013853194034524563,0.0024828851201732505
95.94553972113862,0.18310608352255997,0.013853194034524563,0.0024865270453489074
96.07053972113891,0.18895384722704023,0.013853194034524563,0.0024903293283529138
96.19553972113889,0.19561118423771973,0.013853194034524563,0.0024943028125221645
96.32053972113887,0.20240644881197056,0.013853194034524563,0.002498459347862081
96.44553972113879,0.20846780119134678,0.013853194034524563,0.002502811903326574
96.57053972113883,0.2134276235658632,0.013853194034524563,0.0025073746473083247
96.69553972113887,0.2171283057652147,0.013853194034524563,0.002512163112683652
96.8205397211391,0.21970580262889428,0.013853194034524563,0.002517194464246586
96.94553972113903,0.22174578469753214,0.013853194034524563,0.0025224878834535502
97.07053972113908,0.22333419366776752,0.013853194034524563,0.002528064135063346
97.19553972113908,0.22509479378641117,0.013853194034524563,0.002533947096779343
97.32053972113931,0.22800948067521176,0.013853194034524563,0.0025401619536182807
97.44553972113937,0.2330585133211116,0.013853194034524563,0.0025467380937413964
97.57053972113941,0.24126471594584586,0.013853194034524563,0.0025537074975261476
97.69553972113934,0.2539640111873638,0.013853194034524563,0.0025611067357402817
97.8205397211393,0.27602100325725587,0.013853194034524563,0.0025689766911369816
97.94553972113924,0.304517352330663,0.013853194034524563,0.0025773640428496947
98.07053972113931,0.33255593688267027,0.013853194034524563,0.0025863215603862955
98.1955397211395,0.3587221232683504,0.013853194034524563,0.002595909413969366
98.32053972113954,0.382424223598008,0.013853194034524563,0.0026061966165400463
98.44553972113945,0.4041699002115564,0.013853194034524563,0.002617262870586501
98.57053972113948,0.4240578204099137,0.013853194034524563,0.002629201607916798
98.69553972113948,0.44302192347595337,0.013853194034524563,0.0026421279097803563
98.82053972113947,0.4622008207381043,0.013853194034524563,0.0026561973697880603
98.94553972113943,0.48269507251981736,0.013853194034524563,0.0026715106766346253
99.07053972113941,0.5064855651575044,0.013853194034524563,0.0026882725524757234
99.17992252242159,0.5313192076021664,0.013853194034524563,0.00270426177357308
99.17992252242159,0.5313192076021807,0.013853194034524563,0.00270426177357308
99.27636725957305,0.5365399528195951,0.013853194034524563,0.002716337184139661
99.33124637470684,0.5076356576637409,0.013853194034524563,0.0027205104485688025
99.36240482261266,0.4658723466154555,0.013853194034524563,0.002721905979399253
99.38042354603098,0.42419254366950554,0.013853194034524563,0.002722379750281334
99.39088357971039,0.38832594160733436,0.013853194034894045,0.0027225423146859384
99.39698550073517,0.35986831954092224,0.013853194416839187,0.0027225975334914665
99.3985758841062,0.35139213130349845,0.01385319485780201,0.0027226079068327635
99.3985758841062,0.35139213130349845,0.01385319485780201,0.0027226079068327635
99.48190921743922,0.3087055806102512,0.013861843532453122,0.0027226079068327635
99.56524255077238,0.27822011961436033,0.013876862957488356,0.0027226079068327635
99.64857588410572,0.25541629866380333,0.013893370827744889,0.0027226079068327635
99.73190921743902,0.2383063342343803,0.01391047592318273,0.0027226079068327635
99.81524255077218,0.22540179104862546,0.013928003309104042,0.0027226079068327635
99.89857588410578,0.2156017221440436,0.013945886004336217,0.0027226079068327635
99.98190921743937,0.20816087857704701,0.013964093397405009,0.0027226079068327635
100.06524255077258,0.20250682339670334,0.01398261824536462,0.0027226079068327635
100.14857588410563,0.19814297158333716,0.014001499417531704,0.0027226079068327635
100.23190921743877,0.1947309814142386,0.014020687751980176,0.0027226079068327635
100.31524255077196,0.19211597338397723,0.014040171897832465,0.0027226079068327635
100.39857588410526,0.19011956743858605,0.014059950409631483,0.0027226079068327635
100.48190921743878,0.18853851952874834,0.014080018638580327,0.0027226079068327635
100.5652425507723,0.18728157723685968,0.014100365085809585,0.0027226079068327635
100.64857588410578,0.18627248241445216,0.01412094471120895,0.0027226079068327635
100.73190921743902,0.1854036582930263,0.014141731899016463,0.0027226079068327635
100.81524255077211,0.18462635556875284,0.014162727186132429,0.0027226079068327635
100.8985758841057,0.18384762432525292,0.014183767395138602,0.0027226079068327635
100.98190921743922,0.18297983797151574,0.014204834689593326,0.0027226079068327635
101.06524255077258,0.18201743871605913,0.014225995190230378,0.0027226079068327635
101.14857588410604,0.1809158253697376,0.014247426130111762,0.0027226079068327635
101.23190921743944,0.17975820233579043,0.014269279481638364,0.0027226079068327635
101.31524255077282,0.17867389922116672,0.014291737328775866,0.0027226079068327635
101.39857588410621,0.17780599897662341,0.01431471384510985,0.0027226079068327635
101.48190921743944,0.17714401812989422,0.014338136135762625,0.0027226079068327635
101.56524255077281,0.17664222021889486,0.014361945582876956,0.0027226079068327635
101.64857588410656,0.1762705707218828,0.014386125181829357,0.0027226079068327635
101.73190921744036,0.17599242882656085,0.014410640353517579,0.0027226079068327635
101.81524255077413,0.17579627942149045,0.014435513245373954,0.0027226079068327635
101.89857588410761,0.1756448245477884,0.014460664093192577,0.0027226079068327635
101.98190921744047,0.17552867712200282,0.014486105014313466,0.0027226079068327635
102.06524255077406,0.17543823685203108,0.014511741220204044,0.0027226079068327635
102.14857588410776,0.17534366227226883,0.01453754950404118,0.0027226079068327635
102.23190921744143,0.17526236059006806,0.014563543827875947,0.0027226079068327635
102.31524255077477,0.17517020444392983,0.014589725097863493,0.0027226079068327635
102.39857588410763,0.17508033064092388,0.014616135562832255,0.0027226079068327635
102.48190921744042,0.17497682701088024,0.01464281355825392,0.0027226079068327635
102.56524255077322,0.1748667869131708,0.014669830728337274,0.0027226079068327635
102.64857588410626,0.17472753129683838,0.01469726685365913,0.0027226079068327635
102.73190921743945,0.17457662717310996,0.014725213707308171,0.0027226079068327635
102.81524255077264,0.17440874629598113,0.014753687213342914,0.0027226079068327635
102.89857588410597,0.17422582618499405,0.014782770347537166,0.0027226079068327635
102.98190921743894,0.1740443674408283,0.014812465349763215,0.0027226079068327635
103.06524255077288,0.17387670042765535,0.014842666561705187,0.0027226079068327635
103.14857588410614,0.17373679417269727,0.014873245932591317,0.0027226079068327635
103.23190921743954,0.1736258947718028,0.01490400944429382,0.0027226079068327635
103.31524255077288,0.17355172620105463,0.014934970672470627,0.0027226079068327635
103.39857588410648,0.17350993294195405,0.01496625814388608,0.0027226079068327635
103.48190921744023,0.1734956857560661,0.014998148208860584,0.0027226079068327635
103.56524255077335,0.17349934942393475,0.015030872431168518,0.0027226079068327635
103.64857588410646,0.17351045220381422,0.015064880757961419,0.0027226079068327635
103.73190921743989,0.17352238353153382,0.015100427002252559,0.0027226079068327635
103.81524255077281,0.17353827140171063,0.015136577651787775,0.0027226079068327635
103.8985758841069,0.1735620352104661,0.015172627538120764,0.0027226079068327635
103.9819092174404,0.17358846756395963,0.015208609885462465,0.0027226079068327635
104.06524255077353,0.1736148816223988,0.015244595828050933,0.0027226079068327635
104.14857588410636,0.17364094212959458,0.015280924812657304,0.0027226079068327635
104.23190921743951,0.17366664039342083,0.015317806940217338,0.0027226079068327635
104.3152425507729,0.17369197132202885,0.015355356630749384,0.0027226079068327635
104.35098870560824,0.17370270186111725,0.015371636908781738,0.0027226079068327635
104.35098870560824,0.17370270186113146,0.015371636908781738,0.0027226079068327635
104.475988705608,0.17382243211822868,0.015374818322769102,0.002725389054774041
104.60098870560823,0.17394424478804638,0.015374818322769102,0.0027278904758674116
104.72598870560815,0.17409593496066122,0.015374818322769102,0.0027304561652670145
104.85098870560806,0.17443526803424447,0.015374818322769102,0.002733114894098776
104.97598870560792,0.17528245894638417,0.015374818322769102,0.0027358730790609798
105.10098870560796,0.17653475406683583,0.015374818322769102,0.002738736638576711
105.22598870560792,0.17718439406245068,0.015374818322769102,0.002741711437877825
105.35098870560795,0.17769054619711255,0.015374818322769102,0.002744804245637056
105.4759887056082,0.17906659440234307,0.015374818322769102,0.0027480222354938633
105.6009887056081,0.18201130147487277,0.015374818322769102,0.0027513731506587646
105.72598870560799,0.18642673210672456,0.015374818322769102,0.0027548653988844762
105.85098870560795,0.1914790413784715,0.015374818322769102,0.002758508241171853
105.97598870560806,0.19732442017163976,0.015374818322769102,0.0027623113837762503
106.10098870560797,0.20397977760822528,0.015374818322769102,0.00276628576459359
106.22598870560797,0.21077220072893965,0.015374818322769102,0.002770443420644142
106.35098870560782,0.2168307832916696,0.015374818322769102,0.0027747971823828266
106.47598870560785,0.22178601217510163,0.015374818322769102,0.002779361063289798
106.60098870560797,0.2254823484461781,0.015374818322769102,0.002784150716237832
106.72598870560799,0.22805714817033618,0.015374818322769102,0.0027891833482414086
106.85098870560797,0.2300923789264857,0.015374818322769102,0.0027944779850486157
106.97598870560778,0.23167820549456053,0.015374818322769102,0.0028000557323082376
107.10098870560786,0.23343555619976541,0.015374818322769102,0.0028059405430269635
107.22598870560797,0.23635544912752948,0.015374818322769102,0.002812157526619785
107.35098870560773,0.2414043582974159,0.015374818322769102,0.002818735392168037
107.47598870560758,0.24961157676611379,0.015374818322769102,0.002825706790105187
107.60098870560762,0.26230814487837506,0.015374818322769102,0.0028331081532542157
107.7259887056077,0.284356832345523,0.015374818322769102,0.0028409806124045645
107.85098870560788,0.3128469302681367,0.015374818322769102,0.00284937071849356
107.97598870560806,0.34088271494346145,0.015374818322769102,0.002858331273529302
108.10098870560822,0.36704966568210295,0.015374818322769102,0.002867922489230068
108.22598870560836,0.3907537382465591,0.015374818322769102,0.0028782140556415925
108.35098870560827,0.41249118248634886,0.015374818322769102,0.002889286551663872
108.47598870560834,0.43237911499106474,0.015374818322769102,0.0029012299906696626
108.60098870560842,0.4513454850473124,0.015374818322769102,0.002914161671412785
108.72598870560851,0.47052453399412286,0.015374818322769102,0.002928237384935528
108.85098870560851,0.4910230551182906,0.015374818322769102,0.0029435570664588795
108.97598870560866,0.5148230581403084,0.015374818322769102,0.00296032726785711
109.08476813317837,0.5395189553690898,0.015374818322769102,0.0029762319781099222
109.08476813317836,0.5395189553690898,0.015374818322769102,0.0029762319781099222
109.18120044324603,0.5447066790332258,0.015374818322769102,0.0029883048304384374
109.2360852602269,0.515798390279059,0.015374818322769102,0.0029924797760401134
109.26724165290908,0.474021119826574,0.015374818322769102,0.0029938736743702066
109.28525839595225,0.43236325276527054,0.015374818322769102,0.0029943476658758073
109.29573455061573,0.39649676136474454,0.015374818323195427,0.002994510680892404
109.30182891730583,0.3680479096825593,0.015374818709403826,0.002994565793642323
109.30336130860803,0.35985640575502487,0.015374819133199935,0.0029945757500797754
109.30336130860803,0.35985640575502487,0.015374819133199935,0.0029945757500797754
109.34502797527475,0.313462439130916,0.015375452643283438,0.0029945757505487336
109.38669464194142,0.2840842255856444,0.015376222992045996,0.0029945757505487336
109.42836130860813,0.26532044611431616,0.015377026644983971,0.0029945757505487336
109.4700279752748,0.25335955584547776,0.01537785721166074,0.0029945757505487336
109.51169464194147,0.2458298361897846,0.015378707776392275,0.0029945757505487336
109.55336130860815,0.24083663652194787,0.015379564502168819,0.0029945757505487336
109.59502797527483,0.23771948306523427,0.015380429988425703,0.0029945757505487336
109.6366946419415,0.23587142846776032,0.015381303143186642,0.0029945757505487336
109.67836130860817,0.2347734873839471,0.015382183766291746,0.0029945757505487336
109.72002797527482,0.23418546762374604,0.015383072172525658,0.0029945757505487336
109.76169464194145,0.2338707991719957,0.015383965720587867,0.0029945757505487336
109.80336130860806,0.23399776096329106,0.015384865824302096,0.0029945757505487336
109.84502797527473,0.23397822915524102,0.015385768923778187,0.0029945757505487336
109.88669464194139,0.23436764315373182,0.015386679867759767,0.0029945757505487336
109.92836130860806,0.23485111821611326,0.01538759552055069,0.0029945757505487336
109.97002797527475,0.2351508491237837,0.015388517153539283,0.0029945757505487336
110.01169464194143,0.23556160623360256,0.015389445626993847,0.0029945757505487336
110.0533613086081,0.2359303360712488,0.015390378723253662,0.0029945757505487336
110.09502797527476,0.23619292447884277,0.01539132143099664,0.0029945757505487336
110.13669464194143,0.23628450605329476,0.015392270521672913,0.0029945757505487336
110.17836130860813,0.23656295176901665,0.015393225136620003,0.0029945757505487336
110.22002797527477,0.23682492344993022,0.015394182175555216,0.0029945757505487336
110.26169464194136,0.2371334469835915,0.015395144414654283,0.0029945757505487336
110.30336130860792,0.23745452746399565,0.015396112678814688,0.0029945757505487336
110.34502797527448,0.23779474701879622,0.01539708884462243,0.0029945757505487336
110.38669464194103,0.2380116901908309,0.015398073275903812,0.0029945757505487336
110.42836130860765,0.2381324308934154,0.0153990643455586,0.0029945757505487336
110.47002797527433,0.23820612834997235,0.015400059850009029,0.0029945757505487336
110.51169464194103,0.2381521239342277,0.015401062554303735,0.0029945757505487336
110.55336130860779,0.23807348587853028,0.015402072756032226,0.0029945757505487336
110.59502797527445,0.23766194709548927,0.015403096992912424,0.0029945757505487336
110.63669464194113,0.23699008491496443,0.015404124187838875,0.0029945757505487336
110.67836130860783,0.2365246177875946,0.015405155602266518,0.0029945757505487336
110.72002797527448,0.23569372481702544,0.015406200428685679,0.0029945757505487336
110.7616946419411,0.23455394565201004,0.01540724166612506,0.0029945757505487336
110.80336130860775,0.23256736630818864,0.01540829647103692,0.0029945757505487336
110.84502797527446,0.2322259383145422,0.015409359708286274,0.0029945757505487336
110.8866946419413,0.2311197184308753,0.015410415778589481,0.0029945757505487336
110.928361308608,0.228510370579329,0.015411470543455152,0.0029945757505487336
110.97002797527455,0.22495408813784934,0.015412527874161697,0.0029945757505487336
111.01169464194109,0.22047663733543743,0.01541358274064919,0.0029945757505487336
111.05336130860766,0.2158139450820613,0.01541464870473419,0.0029945757505487336
111.09502797527435,0.21024345712382342,0.015415711309060498,0.0029945757505487336
111.13669464194098,0.20543694453851913,0.015416788581404717,0.0029945757505487336
111.1783613086076,0.20277441929100348,0.015417881298873226,0.0029945757505487336
111.22002797527426,0.2012293558251912,0.015418984672649572,0.0029945757505487336
111.26169464194092,0.20026964259469082,0.015420101928668828,0.0029945757505487336
111.3033613086076,0.19976006868469653,0.015421224816293488,0.0029945757505487336
111.34502797527428,0.19939902657560538,0.015422358309507445,0.0029945757505487336
111.38669464194096,0.1992222665117822,0.015423499629534376,0.0029945757505487336
111.42836130860762,0.1990519189198352,0.015424652816449225,0.0029945757505487336
111.4700279752743,0.1990282773435581,0.015425812359694646,0.0029945757505487336
111.51169464194098,0.1990248289769596,0.015426984651853104,0.0029945757505487336
111.5533613086077,0.19905904767605875,0.01542815907815509,0.0029945757505487336
111.59502797527442,0.19912751791440542,0.015429344837485814,0.0029945757505487336
111.6366946419411,0.19918297382795913,0.015430537026006164,0.0029945757505487336
111.67836130860776,0.19920883618107155,0.015431741761830153,0.0029945757505487336
111.72002797527442,0.1993225455622678,0.015432950313595484,0.0029945757505487336
111.76169464194112,0.1993837965375178,0.015434162607633084,0.0029945757505487336
111.80336130860778,0.19941273932737147,0.015435387477722884,0.0029945757505487336
111.8450279752745,0.19949566165945498,0.015436622675665035,0.0029945757505487336
111.88669464194116,0.19950599682017867,0.015437861230594763,0.0029945757505487336
111.92836130860782,0.19946941374114147,0.015439112265184463,0.0029945757505487336
111.97002797527455,0.1996436012191225,0.015440375883855495,0.0029945757505487336
112.01169464194129,0.19965218105441807,0.015441641379226212,0.0029945757505487336
112.05336130860802,0.19972423470969147,0.015442917276189405,0.0029945757505487336
112.09502797527476,0.1995981907425346,0.015444198814307697,0.0029945757505487336
112.13669464194147,0.19968566586709358,0.015445496160992889,0.0029945757505487336
112.1783613086081,0.1996770695674286,0.015446796997991896,0.0029945757505487336
112.22002797527477,0.19963046069813117,0.01544810376591954,0.0029945757505487336
112.2616946419415,0.19951470646329028,0.015449420265667868,0.0029945757505487336
112.30336130860822,0.19925989611407147,0.015450744208777678,0.0029945757505487336
112.34502797527495,0.19910089245772156,0.015452082464165073,0.0029945757505487336
112.38669464194167,0.19886389535966487,0.015453447779037788,0.0029945757505487336
112.42836130860842,0.1984815088272711,0.01545481146965244,0.0029945757505487336
112.47002797527513,0.198081933489334,0.01545618950913763,0.0029945757505487336
112.51169464194177,0.1977076649858418,0.015457579820179035,0.0029945757505487336
112.55336130860842,0.19721646591115416,0.015458982057594994,0.0029945757505487336
112.59502797527499,0.19670357042892306,0.015460382782308102,0.0029945757505487336
112.63669464194156,0.19616976221604432,0.01546180427510535,0.0029945757505487336
112.67836130860816,0.1956297728510492,0.015463233421115774,0.0029945757505487336
112.72002797527477,0.1950994898600129,0.01546467019154818,0.0029945757505487336
112.76169464194153,0.19459374681574104,0.015466100632650637,0.0029945757505487336
112.80336130860833,0.19421597845298777,0.015467538982406381,0.0029945757505487336
112.84502797527504,0.19387386027685238,0.015468987169867887,0.0029945757505487336
112.88669464194167,0.19357755121050957,0.015470447900895579,0.0029945757505487336
112.9283613086083,0.19324212559442344,0.01547192395881325,0.0029945757505487336
112.97002797527499,0.1928433267369769,0.015473416669891549,0.0029945757505487336
113.01169464194166,0.19245978581022882,0.015474910506597439,0.0029945757505487336
113.05336130860837,0.19221446614471915,0.015476411499946607,0.0029945757505487336
113.09502797527509,0.192009763834605,0.015477925403473591,0.0029945757505487336
113.1366946419418,0.19184946674180026,0.015479450849667842,0.0029945757505487336
113.17836130860854,0.19171894955621838,0.015480987183579487,0.0029945757505487336
113.22002797527529,0.19165899199141734,0.015482535102407269,0.0029945757505487336
113.26169464194199,0.19167973655206083,0.01548410105091591,0.0029945757505487336
113.30336130860867,0.19175933637549747,0.015485679539281705,0.0029945757505487336
113.34502797527539,0.19184679290525253,0.01548726948144008,0.0029945757505487336
113.38669464194209,0.19193576379788624,0.015488880111547587,0.0029945757505487336
113.42836130860879,0.1920339851717614,0.015490493341019373,0.0029945757505487336
113.47002797527549,0.1921231050002632,0.015492118871577532,0.0029945757505487336
113.51169464194214,0.1922083796828531,0.015493754595581777,0.0029945757505487336
113.55336130860877,0.19227326025232117,0.01549540890090384,0.0029945757505487336
113.59502797527539,0.19230624162548793,0.015497104449906374,0.0029945757505487336
113.63669464194203,0.19231912749917512,0.015498808578456647,0.0029945757505487336
113.67836130860863,0.19237064889424005,0.015500499056372519,0.0029945757505487336
113.72002797527523,0.19243711332617863,0.015502204255554375,0.0029945757505487336
113.76169464194187,0.1925151475917346,0.01550392242134535,0.0029945757505487336
113.80336130860846,0.19260839576368483,0.015505653374589201,0.0029945757505487336
113.84502797527506,0.19271104684152363,0.015507397629960451,0.0029945757505487336
113.88669464194176,0.1928155678602934,0.015509157140755292,0.0029945757505487336
113.92836130860847,0.19292128743221326,0.01551093037112139,0.0029945757505487336
113.97002797527516,0.193028406922366,0.015512717462002001,0.0029945757505487336
114.01169464194184,0.193135696064914,0.015514518629473173,0.0029945757505487336
114.05336130860856,0.19324301183259252,0.01551633523368423,0.0029945757505487336
114.09502797527519,0.19335033491822173,0.015518169283126326,0.0029945757505487336
114.13669464194184,0.19345759986558164,0.015520016260893499,0.0029945757505487336
114.17836130860852,0.19356481168482276,0.01552187851731901,0.0029945757505487336
114.2200279752752,0.19367193903082125,0.01552375657064431,0.0029945757505487336
114.26169464194192,0.19377904943276292,0.015525650912749711,0.0029945757505487336
114.30336130860864,0.19388607620639675,0.015527561306981852,0.0029945757505487336
114.34502797527533,0.19399300464606029,0.015529487928944263,0.0029945757505487336
114.37610625284681,0.1940718377141053,0.015530935845802674,0.0029945757505487336
